	id	sentence	sentiment
3707	a5a570f5fc520ad61224b20ba	 Caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .	3
3708	8f4443c10e41c3400576124ab	 It 's a sight to behold .	2
3709	6941b0fcd1d37a6a28b9c08c7	 It 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .	2
3710	e3a2c1af5a6844d8580adef79	 Saved from being merely way-cool by a basic , credible compassion .	2
3711	a8b7cbccfc163f11b2fc43b02	 The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	4
3712	236f342d77dd7f29cac34875a	 Gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	2
3713	ae8df4810150b61aca8faf63f	 Peter Jackson has done the nearly impossible .	3
3714	51fb95fd7bf7cae0d01bd077c	 He has improved upon the first and taken it a step further , richer and deeper .	3
3715	12f890f6683305803e8600946	 What Jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	1
3716	9f5b1140baa6567e747988c26	 There has to be a few advantages to never growing old .	2
3717	d8dbc4dca22e0610572f29217	 Like being able to hit on a 15-year old when you 're over 100 .	1
3718	423e508cf0743e703eebc2755	 Ice Age wo n't drop your jaw , but it will warm your heart , and I 'm giving it a strong thumbs up .	3
3719	cc12c71bed6bc5e53b2a170ec	 Like Kissing Jessica Stein , Amy 's Orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .	3
3720	05a8ea7abacc9e1dc940bac5f	 The Lady and the Duke is Eric Rohmer 's economical antidote to the bloated costume drama	2
3721	7a83064ca67e303bd3d1682cc	 One of the year 's best films , featuring an Oscar-worthy performance by Julianne Moore .	4
3722	b9a3ab1d7d671720c19c69e39	 A small gem from Belgium .	4
3723	c286f58dd96436d6ddfdaf943	 Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .	3
3724	837c246f3894f67b12a431f8e	 A soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of B-movie imagination .	1
3725	42eaa4776f2a57b39c72cae0b	 The most ingenious film comedy since Being John Malkovich .	4
3726	6b4173b9236876a440f0b138d	 There 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .	3
3727	99cc8ae9d61895b7fe54ff77a	 A movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .	1
3728	a8c9858511cc958a3bf0a5472	 Manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .	3
3729	43f8ff622a0bf8a15b552fa1b	 To call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .	4
3730	7ee40b1ccad2ca1dabca74473	 Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging .	3
3731	82c478cf63aaf60d2c86890e3	 Although melodramatic and predictable , this romantic comedy explores the friendship between five Filipino-Americans and their frantic efforts to find love .	2
3732	aa9b7dc8b90f74af5b889cf3f	 I have a new favorite musical -- and I 'm not even a fan of the genre	3
3733	b813d3589bb9a5e0119cc8879	 It 's unlikely we 'll see a better thriller this year .	3
3734	8f06087de598f49b37cdce768	 There is a real subject here , and it is handled with intelligence and care .	4
3735	b8303010e8c1d35b6aacdbdd1	 Jason Patric and Ray Liotta make for one splendidly cast pair .	4
3736	2b52c90e765064d41e4c166f1	 Noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .	2
3737	29bf8c540bc188f1a869deebb	 Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying .	3
3738	492dd02b571296446a052c735	 Very predictable but still entertaining	3
3739	7fa0a4d901531d370759ba9b3	 Nothing short of a masterpiece -- and a challenging one .	4
3740	531e9f42c7e3f15390a905e27	 Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .	3
3741	e56fdf3740168f21f69ea940b	 This amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as Greenfingers ...	3
3742	3c036433a236127d9711ddd6e	 This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .	3
3743	f46eeeb53312c32a57988464b	 An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .	3
3744	862bc62caeca45a875b34e02f	 Even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	3
3745	f9e694a7c6dbb4c1f01989ada	 Watching Spirited Away is like watching an Eastern imagination explode .	2
3746	f425f6c3e5216bb763f81017b	 As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc .	3
3747	c63176d38c72566ed6b5f6f30	 Twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .	3
3748	d63435ab9b64f763613a45c08	 While the story does seem pretty unbelievable at times , it 's awfully entertaining to watch .	3
3749	7eda33ce35e44d511e908a7e9	 A smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .	3
3750	80c06ce3e411fb581d0f9fe29	 Examines its explosive subject matter as nonjudgmentally as Wiseman 's previous studies of inner-city high schools , hospitals , courts and welfare centers .	2
3751	711a1f23e29415252e05f8a45	 I prefer Soderbergh 's concentration on his two lovers over Tarkovsky 's mostly male , mostly patriarchal debating societies .	2
3752	14a95fce2c643cea5a5fb6cc4	 ` If you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '	3
3753	d8668677a6abbd932aa7c8c1c	 In IMAX in short , it 's just as wonderful on the big screen .	4
3754	c5e91be9906cfdb1f981b0d2c	 Does a good job of establishing a time and place , and of telling a fascinating character 's story .	3
3755	9f3ab497d1798ae125d326003	 I 'm going to give it a marginal thumbs up .	3
3756	5bae070e69b3135cf7a24337a	 I liked it just enough .	3
3757	25823f8298325938704cac374	 Those of you who do n't believe in Santa Claus probably also think that sequels can never capture the magic of the original .	2
3758	41550caf9922fa84c7ef6e4af	 Well , this movie proves you wrong on both counts .	1
3759	a726dd73e6dd3f77abd5e9004	 A deliciously nonsensical comedy about a city coming apart at its seams .	4
3760	e444c338796eafc52dc2bb491	 The rare Imax movie that you 'll wish was longer than an hour .	3
3761	af1e7c866882c4b1c744df386	 My Wife 's plotting is nothing special ; it 's the delivery that matters here .	2
3762	e234e82045bda3473c10cb12e	 I 've yet to find an actual Vietnam War combat movie actually produced by either the North or South Vietnamese , but at least now we 've got something pretty damn close .	3
3763	41e13082e3b58bb19a55afeae	 A moving and not infrequently breathtaking film .	4
3764	50641a2f0d51e6027ddd5c9b9	 It 's a sharp movie about otherwise dull subjects .	3
3765	09844700999d974f840ffe8f0	 It 's like Rocky and Bullwinkle on Speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness .	1
3766	db15ee14297cebc6f5d031ef8	 As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .	3
3767	9cb18d854aee81a01dd80c09b	 A melancholy , emotional film .	2
3768	d91f10f28855b5dd8270b5dbd	 While the filmmaking may be a bit disjointed , the subject matter is so fascinating that you wo n't care .	3
3769	d71092254cd10b95c604b27bf	 Intensely romantic , thought-provoking and even an engaging mystery .	4
3770	d4db121e5fd7569f6dbb20d71	 Goofy , nutty , consistently funny .	4
3771	191585b65c82e1905d924d32b	 And educational !	3
3772	6bed57efde06d30e9071bc424	 Another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .	2
3773	11c8c0b0d9e6eaba872d018f1	 It leaves little doubt that Kidman has become one of our best actors .	4
3774	558f37ff90322d361b3bf0895	 The film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .	4
3775	79dfa7288655fb2f400a96129	 Beautifully directed and convincingly acted .	3
3776	41b181ab79296c5bf2f23d8c3	 Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .	2
3777	54dcc8c8dd5a0f67637b94b1a	 But Toback 's deranged immediacy makes it seem fresh again .	3
3778	82d1b481a7bf41b027c0dd955	 In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .	3
3779	57a43d2a3aa35d4246334e4c6	 Bring on the sequel .	3
3780	059926f83637aeb6916de0b7e	 Graced with the kind of social texture and realism that would be foreign in American teen comedies .	3
3781	247512fdee4d8a446d7e8e25d	 If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 .	3
3782	37adeaedcdbc2d46bacb1d27d	 The film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .	3
3783	fe74aac9d7729a5c64f94b3c2	 A big-budget\/all-star movie as unblinkingly pure as The Hours is a distinct rarity , and an event .	3
3784	90fed06a844a239c78593262d	 ... certainly an entertaining ride , despite many talky , slow scenes .	3
3785	52d8db6b645ed6032c9969c13	 But something seems to be missing .	2
3786	603821f62d0bdcbb70785685b	 A sense of real magic , perhaps .	3
3787	c75038a0e8e136395bd978efb	 That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .	4
3788	d3b87bc62be5dc64b04215113	 The movie worked for me right up to the final scene , and then it caved in .	2
3789	dd43636b2f0d08650c7f28396	 ... one of the most entertaining monster movies in ages ...	4
3790	e454e3fcc94fa696322ca9fb7	 Plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .	3
3791	022fe5353831d8e4d70346c27	 Would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?	2
3792	fdd4eb72e43539c980d6f440a	 Do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body ?	2
3793	0b2eb392c386161ad602b5fd4	 If you answered yes , by all means enjoy The New Guy .	3
3794	bdfb800983245b6bfc14010f0	 The film is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .	3
3795	0a439888eefbdbc75d960ffca	 Missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .	2
3796	58a8b98fe9a76b64965587954	 An indispensable peek at the art and the agony of making people laugh .	3
